	SUP05	R.magnifica	Bathy_complete_with_CRISPRannot	Bathysepcomplete_AP013042	Bathyther_MIQH01	Bathyazo_CAESAP02	Sponge_JYIN01	ThioNP1complete_CP023860	ThiosingularisPS1complete_CP006911	Thioautotrophicus_DQLA01	Thioperditus_PNQY01	Thiopontius_JACNGB01	Count
576	SP60_06010	Rmag_0815	MS2017_0451	BSEPE_0434	BGC33_10340	AZO1586R_924	Gsub_0762	CRN91_07865	W908_02245	EYG05_00055	Tper_1253	H8D41_03385	12
577	SP60_06015	Rmag_0814	MS2017_0452	BSEPE_0435	BGC33_10345	AZO1586R_923	Gsub_0761	CRN91_07860	W908_02250	EYG05_00060	Tper_1254	H8D41_03380	12
578	SP60_06020	Rmag_0813	MS2017_0453	BSEPE_0436	BGC33_10350	AZO1586R_922	Gsub_0760	CRN91_07855	W908_02255	EYG05_00065	Tper_1255	H8D41_03375	12
579	SP60_06025	Rmag_0812	MS2017_0454	BSEPE_0437	BGC33_10355	AZO1586R_921	Gsub_0759	CRN91_07850	W908_02260	EYG05_00070	Tper_1256	H8D41_03370	12
580	SP60_06030	Rmag_0811	MS2017_0455	BSEPE_0438	BGC33_10360	AZO1586R_920	Gsub_0758	CRN91_07845	W908_02265	EYG05_00075	Tper_1257	H8D41_03365	12
581	SP60_06035	Rmag_0810	MS2017_0456	BSEPE_0439	BGC33_10365	AZO1586R_919	Gsub_0757	CRN91_07840	W908_02270	EYG05_00080	Tper_1258	H8D41_03360	12
582	SP60_06040	Rmag_0809	MS2017_0457	BSEPE_0440	BGC33_10370	AZO1586R_38	Gsub_0601	CRN91_07835	W908_02275	EYG05_00085	Tper_1259	H8D41_03355	12
583	SP60_06045	Rmag_0808	MS2017_0458	BSEPE_0441	BGC33_10375	AZO1586R_39	Gsub_0602			EYG05_00090	Tper_0580	H8D41_03350	10
584	SP60_06050	Rmag_0807	MS2017_0459	BSEPE_0442	BGC33_10380	AZO1586R_40	Gsub_0603			EYG05_00095	Tper_0578	H8D41_03345	10
585	SP60_06055	Rmag_0806	MS2017_0460	BSEPE_0443	BGC33_10385	AZO1586R_41	Gsub_0604			EYG05_00100	Tper_0579	H8D41_03340	10
586	SP60_06060	Rmag_0805	MS2017_0461	BSEPE_0444	BGC33_10390	AZO1586R_42	Gsub_0605			EYG05_00105	Tper_0194	H8D41_03335	10
587	SP60_06065	Rmag_0804	MS2017_0462	BSEPE_0445	BGC33_10395	AZO1586R_43	Gsub_0606			EYG05_00110	Tper_0195	H8D41_03330	10
588	SP60_06070	Rmag_0803	MS2017_0468	BSEPE_0446	BGC33_09155	AZO1586R_44	Gsub_0118	CRN91_07830	W908_02280	EYG05_00115	Tper_0196	H8D41_03325	12
589	SP60_06080	Rmag_0801	MS2017_0474	BSEPE_0448	BGC33_09180	AZO1586R_47	Gsub_1153	CRN91_07825		EYG05_00125	Tper_0198	H8D41_03315	11
590	SP60_06085	Rmag_0800	MS2017_0475	BSEPE_0449	BGC33_09185	AZO1586R_48	Gsub_1152	CRN91_07820	W908_02290	EYG05_00130	Tper_0199	H8D41_03310	12
591	SP60_06105	Rmag_0799	MS2017_0483	BSEPE_0572	BGC33_08300	AZO1586R_279		CRN91_05680	W908_07475	EYG05_07490	Tper_0202	H8D41_03290	11
592	SP60_06120	Rmag_0797	MS2017_0486	BSEPE_0575	BGC33_08315	AZO1586R_276	Gsub_1133	CRN91_07800	W908_02310	EYG05_07505	Tper_0205	H8D41_03275	12
593	SP60_06130	Rmag_0795	MS2017_0488	BSEPE_0577	BGC33_08325	AZO1586R_274	Gsub_1131	CRN91_07790	W908_02320	EYG05_08065	Tper_0207	H8D41_03265	12
594	SP60_06135	Rmag_0794	MS2017_0489	BSEPE_0578	BGC33_08330	AZO1586R_273	Gsub_1130	CRN91_07785	W908_02325	EYG05_08070	Tper_0208	H8D41_03260	12
595	SP60_06140	Rmag_0793	MS2017_0490	BSEPE_0579	BGC33_08335	AZO1586R_272	Gsub_1129	CRN91_07780	W908_02330	EYG05_08075	Tper_0209	H8D41_03255	12
596	SP60_06165	Rmag_0790	MS2017_0495	BSEPE_1157	BGC33_12985	AZO1586R_1452	Gsub_0524			EYG05_06430	Tper_0211		9
597	SP60_06175	Rmag_0788	MS2017_0496	BSEPE_1156	BGC33_12990	AZO1586R_1451	Gsub_0525			EYG05_06435	Tper_0213		9
598	SP60_06190	Rmag_0787	MS2017_0497	BSEPE_1155	BGC33_12995	AZO1586R_1419	Gsub_1336			EYG05_06440	Tper_0214	H8D41_06955	10
599	SP60_06195	Rmag_0786	MS2017_0498	BSEPE_1154	BGC33_13000	AZO1586R_1418	Gsub_1335			EYG05_06445	Tper_0215	H8D41_06950	10
600	SP60_06220	Rmag_0783	MS2017_0506	BSEPE_1147	BGC33_13040	AZO1586R_2063	Gsub_1330	CRN91_07725	W908_02400	EYG05_06465	Tper_0221	H8D41_04280	12
601	SP60_06255	Rmag_0781	MS2017_0511	BSEPE_1141	BGC33_13070	AZO1586R_2068	Gsub_0527	CRN91_07715	W908_02410	EYG05_01830	Tper_0227	H8D41_04250	12
602	SP60_06265	Rmag_0777	MS2017_0539	BSEPE_1137	BGC33_09885	AZO1586R_2070	Gsub_0531			EYG05_01840	Tper_0229	H8D41_04240	10
603	SP60_06310	Rmag_0776								EYG05_01850		H8D41_02915	4
604	SP60_06320	Rmag_0774	MS2017_0543	BSEPE_1134	BGC33_09900	AZO1586R_2238	Gsub_0800	CRN91_07710	W908_02415	EYG05_05210		H8D41_02925	11
605	SP60_06325	Rmag_0773	MS2017_0544	BSEPE_1133	BGC33_09905	AZO1586R_2237		CRN91_07695	W908_02430	EYG05_05205	Tper_1229	H8D41_02930	11
606	SP60_06330	Rmag_0772	MS2017_0545	BSEPE_1131		AZO1586R_1974	Gsub_0791	CRN91_07680	W908_02445	EYG05_05200	Tper_1228	H8D41_02935	11
607	SP60_06335	Rmag_0770	MS2017_0550	BSEPE_1128	BGC33_07335	AZO1586R_1971	Gsub_0789	CRN91_07675	W908_02450	EYG05_05195	Tper_1227	H8D41_02940	12
608	SP60_06340	Rmag_0769	MS2017_0551	BSEPE_1127	BGC33_07340	AZO1586R_1970	Gsub_0788	CRN91_07670	W908_02455	EYG05_05190	Tper_1226	H8D41_02945	12
609	SP60_06345	Rmag_0768	MS2017_0554	BSEPE_1126	BGC33_05415	AZO1586R_1969	Gsub_0787	CRN91_07605	W908_02530	EYG05_05185	Tper_1225	H8D41_02950	12
610	SP60_06350	Rmag_0767	MS2017_0555	BSEPE_1125	BGC33_05410	AZO1586R_1968	Gsub_0786	CRN91_07600	W908_02535	EYG05_05180	Tper_1224	H8D41_02955	12
611	SP60_06355	Rmag_0766	MS2017_0556	BSEPE_1124	BGC33_05405	AZO1586R_1967	Gsub_0785	CRN91_07595	W908_02540	EYG05_05175	Tper_1223	H8D41_02960	12
612	SP60_06365	Rmag_0764	MS2017_0572	BSEPE_1118	BGC33_13685	AZO1586R_751	Gsub_1122	CRN91_07585	W908_02550	EYG05_05165	Tper_1221	H8D41_02970	12
613	SP60_06370	Rmag_0763	MS2017_0573	BSEPE_1117	BGC33_13680	AZO1586R_752	Gsub_1123	CRN91_07580	W908_02555	EYG05_05160	Tper_1220	H8D41_02975	12
614	SP60_06380	Rmag_0762	MS2017_0575	BSEPE_1116	BGC33_13675	AZO1586R_754							6
615	SP60_06385	Rmag_0760	MS2017_0576	BSEPE_1114	BGC33_13665	AZO1586R_755	Gsub_0399	CRN91_07565	W908_02570	EYG05_05145	Tper_1217	H8D41_02990	12
616	SP60_06390	Rmag_0759	MS2017_0577	BSEPE_1113	BGC33_13660	AZO1586R_756	Gsub_0400	CRN91_07560	W908_02575	EYG05_05140	Tper_1216	H8D41_02995	12
617	SP60_06395	Rmag_0758	MS2017_0578	BSEPE_1112	BGC33_13655	AZO1586R_757	Gsub_0401	CRN91_07555	W908_02580	EYG05_05135	Tper_1215	H8D41_03000	12
618	SP60_06400	Rmag_0757	MS2017_0579	BSEPE_1111	BGC33_13650	AZO1586R_758	Gsub_0402	CRN91_07550	W908_02585	EYG05_05130	Tper_1214	H8D41_03005	12
619	SP60_06405	Rmag_0756	MS2017_0580	BSEPE_1110	BGC33_13645	AZO1586R_759	Gsub_0403	CRN91_07545	W908_02590	EYG05_05125	Tper_1213	H8D41_03010	12
620	SP60_06410	Rmag_0755	MS2017_0581	BSEPE_1109	BGC33_13640	AZO1586R_760	Gsub_1002			EYG05_07035	Tper_1212	H8D41_03015	10
621	SP60_06415	Rmag_0754	MS2017_0582	BSEPE_1108	BGC33_13635	AZO1586R_761	Gsub_1001			EYG05_07030	Tper_1211	H8D41_03020	10
622	SP60_06420	Rmag_0753								EYG05_07025	Tper_1210	H8D41_03025	5
623	SP60_06425	Rmag_0752	MS2017_0583	BSEPE_1107	BGC33_13630	AZO1586R_762	Gsub_1000			EYG05_07020	Tper_1209	H8D41_03030	10
624	SP60_06430	Rmag_0751	MS2017_0584	BSEPE_1106	BGC33_13625	AZO1586R_763	Gsub_0999			EYG05_07015	Tper_1208	H8D41_03035	10
625	SP60_06435	Rmag_0750	MS2017_0585	BSEPE_1105	BGC33_13620	AZO1586R_764	Gsub_0998	CRN91_07525	W908_02610	EYG05_07010	Tper_1207	H8D41_03040	12
626	SP60_06445	Rmag_0749	MS2017_0587	BSEPE_1103	BGC33_13610	AZO1586R_766	Gsub_0996	CRN91_07515	W908_02620	EYG05_07000	Tper_1205	H8D41_03050	12
627	SP60_06455	Rmag_0747	MS2017_0589	BSEPE_1101	BGC33_13600	AZO1586R_1599	Gsub_0994	CRN91_07505	W908_02630	EYG05_06990	Tper_1203	H8D41_03060	12
628	SP60_06475	Rmag_0744	MS2017_0595	BSEPE_1096	BGC33_13580	AZO1586R_1602	Gsub_0991				Tper_1199		8
629	SP60_06485	Rmag_0743	MS2017_0597	BSEPE_1094	BGC33_13570	AZO1586R_1698	Gsub_0989	CRN91_07490	W908_02645	EYG05_06980	Tper_1197	H8D41_03070	12
630	SP60_06500	Rmag_0741	MS2017_0600	BSEPE_1091	BGC33_13555	AZO1586R_1695	Gsub_0986				Tper_1194	H8D41_03085	9
631	SP60_06505	Rmag_0740	MS2017_0601	BSEPE_1090	BGC33_13550	AZO1586R_1694	Gsub_0985	CRN91_07470	W908_02665	EYG05_04425	Tper_1193	H8D41_03090	12
632	SP60_06515	Rmag_0739	MS2017_0602	BSEPE_1087	BGC33_13545	AZO1586R_2118	Gsub_0240	CRN91_07465	W908_02670	EYG05_04435	Tper_1191	H8D41_03100	12
633	SP60_06520	Rmag_0738	MS2017_0603	BSEPE_1086	BGC33_13540	AZO1586R_2119	Gsub_1030	CRN91_07460	W908_02675	EYG05_04440	Tper_1190	H8D41_03105	12
634	SP60_06525	Rmag_0737	MS2017_0612	BSEPE_1085	BGC33_14500	AZO1586R_2120	Gsub_1029	CRN91_07455	W908_02680	EYG05_04445	Tper_1189	H8D41_03110	12
635	SP60_06530	Rmag_0736	MS2017_0613	BSEPE_1084	BGC33_14505	AZO1586R_2121	Gsub_1028	CRN91_07450	W908_02685	EYG05_04450	Tper_1188	H8D41_03115	12
636	SP60_06540	Rmag_0733	MS2017_0616	BSEPE_1082	BGC33_14520	AZO1586R_2123	Gsub_1025	CRN91_07440	W908_02695	EYG05_00185	Tper_0444	H8D41_03125	12
637	SP60_06545	Rmag_0732	MS2017_0617	BSEPE_1081	BGC33_14525	AZO1586R_2124	Gsub_1024	CRN91_07435	W908_02700	EYG05_00190	Tper_0445	H8D41_03130	12
638	SP60_06550	Rmag_0731	MS2017_0618	BSEPE_1080	BGC33_14530	AZO1586R_2125	Gsub_1023	CRN91_07430	W908_02705	EYG05_00195	Tper_0446	H8D41_03135	12
639	SP60_06555	Rmag_0730	MS2017_0619	BSEPE_1079	BGC33_14535	AZO1586R_2126	Gsub_1022	CRN91_07425	W908_02710	EYG05_00200	Tper_0447	H8D41_03140	12
640	SP60_06560	Rmag_0729	MS2017_0620	BSEPE_1078	BGC33_14540	AZO1586R_1766	Gsub_1021			EYG05_00205	Tper_0448	H8D41_03145	10
641	SP60_06575	Rmag_0725	MS2017_0622	BSEPE_1075	BGC33_14550	AZO1586R_792	Gsub_1019	CRN91_07410	W908_02725	EYG05_00220	Tper_0451	H8D41_03160	12
642	SP60_06580	Rmag_0724	MS2017_0623	BSEPE_1074	BGC33_14555	AZO1586R_791	Gsub_1018	CRN91_07405	W908_02730	EYG05_00225	Tper_0452	H8D41_03165	12
643	SP60_06585	Rmag_0723	MS2017_0624	BSEPE_1073	BGC33_14560	AZO1586R_790	Gsub_1017			EYG05_00230	Tper_0453	H8D41_03170	10
644	SP60_06590	Rmag_0722	MS2017_0625	BSEPE_1072	BGC33_14565	AZO1586R_789	Gsub_1016			EYG05_00235	Tper_0454	H8D41_03175	10
645	SP60_06600	Rmag_0721	MS2017_0627	BSEPE_1070	BGC33_14575	AZO1586R_787	Gsub_1014	CRN91_07395	W908_02740	EYG05_00245	Tper_0456	H8D41_03185	12
646	SP60_06610	Rmag_0719								EYG05_00255	Tper_0458	H8D41_03195	5
647	SP60_06615	Rmag_0718								EYG05_00260	Tper_0459	H8D41_03200	5
648	SP60_06620	Rmag_0717	MS2017_0630	BSEPE_1068	BGC33_14590	AZO1586R_784	Gsub_1011	CRN91_07385	W908_02750	EYG05_00265	Tper_0460	H8D41_03205	12
649	SP60_06625	Rmag_0716	MS2017_0631	BSEPE_1067	BGC33_14595	AZO1586R_783	Gsub_1010	CRN91_07380	W908_02755	EYG05_00270	Tper_0461	H8D41_03210	12
650	SP60_06635	Rmag_0714	MS2017_0637	BSEPE_1065	BGC33_14605	AZO1586R_781	Gsub_1008	CRN91_07370	W908_02765	EYG05_00280	Tper_0463	H8D41_03220	12
651	SP60_06670	Rmag_0707								EYG05_00285		H8D41_03235	4
652	SP60_06675	Rmag_0706				AZO1586R_1077				EYG05_00290		H8D41_03240	5
653	SP60_06705	Rmag_0701	MS2017_0658	BSEPE_1058	BGC33_07150	AZO1586R_1069	Gsub_0064		W908_06145	EYG05_00315	Tper_0474	H8D41_00005	11
654	SP60_06710	Rmag_0700								EYG05_03265	Tper_0475	H8D41_03940	5
655	SP60_06715	Rmag_0699								EYG05_04110	Tper_0476	H8D41_03935	5
656	SP60_06800	Rmag_0694	MS2017_1563	BSEPE_1052	BGC33_11860	AZO1586R_147	Gsub_0338	CRN91_04240	W908_06100	EYG05_04780	Tper_0506	H8D41_03835	12
657	SP60_06805	Rmag_0693	MS2017_1562	BSEPE_1051	BGC33_11865	AZO1586R_146	Gsub_0337	CRN91_04245	W908_06095	EYG05_04785	Tper_0507	H8D41_03830	12
658	SP60_06810	Rmag_0692	MS2017_1561	BSEPE_1050	BGC33_11870	AZO1586R_145		CRN91_04250	W908_06090	EYG05_04790	Tper_0508	H8D41_03825	11
659	SP60_06815	Rmag_0691						CRN91_04255	W908_06085	EYG05_04795	Tper_0509	H8D41_03820	7
660	SP60_06820	Rmag_0690								EYG05_05740	Tper_0510	H8D41_03815	5
661	SP60_06840	Rmag_0685		BSEPE_1043		AZO1586R_362				EYG05_06860		H8D41_03790	6
662	SP60_06845	Rmag_0684	MS2017_0687	BSEPE_0452	BGC33_12035	AZO1586R_1062	Gsub_0919			EYG05_06865	Tper_0514	H8D41_03780	10
663	SP60_06850	Rmag_0683	MS2017_0688	BSEPE_0453	BGC33_12040	AZO1586R_1061	Gsub_0918			EYG05_06870	Tper_0515	H8D41_03775	10
664	SP60_06855	Rmag_0682	MS2017_0689	BSEPE_0454	BGC33_12045	AZO1586R_1060	Gsub_0917			EYG05_06875	Tper_0516	H8D41_03770	10
665	SP60_06955	Rmag_0680	MS2017_0691	BSEPE_0463	BGC33_12055	AZO1586R_1058	Gsub_0915	CRN91_04300	W908_06035	EYG05_06885	Tper_0535	H8D41_03680	12
666	SP60_06960	Rmag_0679	MS2017_0692	BSEPE_0464	BGC33_12060	AZO1586R_1057	Gsub_0914			EYG05_06890	Tper_0536	H8D41_03675	10
667	SP60_06965	Rmag_0678	MS2017_0693	BSEPE_0465	BGC33_12065	AZO1586R_1056	Gsub_0913			EYG05_06895	Tper_0537	H8D41_03670	10
668	SP60_06970	Rmag_0677	MS2017_0694	BSEPE_0466	BGC33_12070	AZO1586R_1055	Gsub_0912				Tper_0538	H8D41_03665	9
669	SP60_06990	Rmag_0676	MS2017_0702	BSEPE_0490	BGC33_12110	AZO1586R_745	Gsub_0656	CRN91_04310	W908_06025	EYG05_05240		H8D41_05480	11
670	SP60_06995	Rmag_0674	MS2017_0703	BSEPE_0491	BGC33_12115	AZO1586R_2484	Gsub_0657	CRN91_04315	W908_06020		Tper_0808	H8D41_05475	11
671	SP60_07015	Rmag_0671	MS2017_0711	BSEPE_0495	BGC33_06405	AZO1586R_1786	Gsub_0598	CRN91_04335	W908_06000	EYG05_06820	Tper_0812	H8D41_05455	12
672	SP60_07035	Rmag_0669	MS2017_0714	BSEPE_0498	BGC33_08850	AZO1586R_520	Gsub_0596			EYG05_06835	Tper_1543	H8D41_05435	10
673	SP60_07040	Rmag_0668	MS2017_0715	BSEPE_0499	BGC33_08845	AZO1586R_519	Gsub_0595			EYG05_06840	Tper_1542	H8D41_05430	10
674	SP60_07045	Rmag_0667	MS2017_0716	BSEPE_0500	BGC33_08840	AZO1586R_518	Gsub_0047	CRN91_04350	W908_05985	EYG05_00320	Tper_1541	H8D41_05425	12
675	SP60_07050	Rmag_0666	MS2017_0717	BSEPE_0501	BGC33_08835	AZO1586R_517	Gsub_0048	CRN91_04355	W908_05980	EYG05_00325	Tper_1540	H8D41_05420	12
676	SP60_07055	Rmag_0665	MS2017_0718	BSEPE_0502	BGC33_08830	AZO1586R_516	Gsub_0049	CRN91_04360	W908_05975	EYG05_00330	Tper_1539	H8D41_05415	12
677	SP60_07060	Rmag_0664	MS2017_0719	BSEPE_0503	BGC33_08825	AZO1586R_515	Gsub_0050	CRN91_04365	W908_05970	EYG05_00335	Tper_1538	H8D41_05410	12
678	SP60_07070	Rmag_0662	MS2017_0731	BSEPE_0506	BGC33_08880	AZO1586R_2479	Gsub_0052			EYG05_00345	Tper_1536	H8D41_00720	10
679	SP60_07075	Rmag_0661	MS2017_0732	BSEPE_0507	BGC33_08885	AZO1586R_2478	Gsub_0053	CRN91_04385	W908_05950	EYG05_04955	Tper_1535	H8D41_00725	12
680	SP60_07080	Rmag_0659	MS2017_0734	BSEPE_0509	BGC33_08895	AZO1586R_2476	Gsub_0055	CRN91_04395	W908_05940	EYG05_04965	Tper_1533	H8D41_00735	12
681	SP60_07105	Rmag_0656	MS2017_0755	BSEPE_0512	BGC33_12580	AZO1586R_2473	Gsub_0229			EYG05_04990	Tper_1530	H8D41_00760	10
682	SP60_07125	Rmag_0654	MS2017_0756	BSEPE_0513	BGC33_07480	AZO1586R_2472	Gsub_0230	CRN91_04530	W908_05890	EYG05_04995	Tper_1527	H8D41_00775	12
683	SP60_07135	Rmag_0652	MS2017_0758	BSEPE_0515	BGC33_07470	AZO1586R_2470	Gsub_0232	CRN91_04535	W908_05885	EYG05_05005	Tper_1525	H8D41_00785	12
684	SP60_07140	Rmag_0651	MS2017_0760	BSEPE_0517	BGC33_07460	AZO1586R_2469	Gsub_0233			EYG05_05010	Tper_1524	H8D41_00790	10
685	SP60_07145	Rmag_0650					Gsub_0234	CRN91_04540	W908_05880	EYG05_05015	Tper_1523	H8D41_00795	8
686	SP60_07150	Rmag_0649	MS2017_0761	BSEPE_0518	BGC33_07455	AZO1586R_2468	Gsub_0235	CRN91_04545	W908_05875	EYG05_05020	Tper_1522	H8D41_00800	12
687	SP60_07155	Rmag_0648	MS2017_0764	BSEPE_0520	BGC33_12575	AZO1586R_824	Gsub_0271	CRN91_04555	W908_05850	EYG05_05025	Tper_1521	H8D41_00815	12
688	SP60_07160	Rmag_0647	MS2017_0765	BSEPE_0521	BGC33_12570	AZO1586R_825	Gsub_0270	CRN91_04560	W908_05845	EYG05_05030	Tper_1520	H8D41_00820	12
689	SP60_07165	Rmag_0645	MS2017_0767	BSEPE_0523	BGC33_12560	AZO1586R_828	Gsub_0268	CRN91_04570	W908_05840	EYG05_05040	Tper_1519	H8D41_00830	12
690	SP60_07175	Rmag_0642	MS2017_0769	BSEPE_0526	BGC33_12550	AZO1586R_831	Gsub_0265	CRN91_04580	W908_05830	EYG05_07135	Tper_1517	H8D41_00840	12
691	SP60_07180	Rmag_0641	MS2017_0770	BSEPE_0527	BGC33_12545	AZO1586R_832	Gsub_0264	CRN91_04585	W908_05825	EYG05_07130	Tper_1516	H8D41_00845	12
692	SP60_07185	Rmag_0640	MS2017_0771	BSEPE_0528	BGC33_12540	AZO1586R_833	Gsub_0263	CRN91_04590	W908_05820	EYG05_07125	Tper_1515	H8D41_00850	12
693	SP60_07190	Rmag_0639	MS2017_1153		BGC33_05860			CRN91_04595	W908_05815	EYG05_07120	Tper_1514	H8D41_00855	9
694	SP60_07195	Rmag_0638	MS2017_1152		BGC33_05865	AZO1586R_836	Gsub_0262			EYG05_07115	Tper_1513	H8D41_00860	9
695	SP60_07200	Rmag_0637	MS2017_1151		BGC33_05870	AZO1586R_837				EYG05_07110	Tper_1512	H8D41_00865	8
696	SP60_07205	Rmag_0636					Gsub_0261			EYG05_07105		H8D41_00870	5
697	SP60_07210	Rmag_0635	MS2017_1150	BSEPE_0529	BGC33_05875	AZO1586R_838	Gsub_0260	CRN91_04605	W908_05805	EYG05_07100	Tper_1511	H8D41_00875	12
698	SP60_07225	Rmag_0631	MS2017_0907	BSEPE_0833	BGC33_07320			CRN91_05795	W908_04660	EYG05_03090	Tper_1504	H8D41_00900	10
699	SP60_07260	Rmag_0628	MS2017_0919	BSEPE_0768	BGC33_14035	AZO1586R_1358	Gsub_0254	CRN91_06815	W908_03410	EYG05_04730	Tper_1496	H8D41_04615	12
700	SP60_07265	Rmag_0626	MS2017_0921	BSEPE_0770	BGC33_14025	AZO1586R_1356	Gsub_0252	CRN91_05815	W908_04640	EYG05_04735	Tper_1494	H8D41_04610	12
701	SP60_07270	Rmag_0625	MS2017_0922	BSEPE_0771	BGC33_14020	AZO1586R_553	Gsub_0885	CRN91_05820	W908_04635	EYG05_04740	Tper_1493	H8D41_04605	12
702	SP60_07275	Rmag_0624	MS2017_0923	BSEPE_0772	BGC33_14015	AZO1586R_552	Gsub_0884	CRN91_05825		EYG05_04745	Tper_1492	H8D41_04600	11
703	SP60_07280	Rmag_0623	MS2017_0924	BSEPE_0773	BGC33_14010	AZO1586R_551	Gsub_0883	CRN91_05830			Tper_1491	H8D41_04595	10
704	SP60_07285	Rmag_0622	MS2017_0925	BSEPE_0774	BGC33_14005	AZO1586R_550	Gsub_0882			EYG05_04095	Tper_1490	H8D41_04590	10
705	SP60_07290	Rmag_0621	MS2017_0926	BSEPE_0775	BGC33_14000	AZO1586R_549	Gsub_0881	CRN91_05835	W908_04625	EYG05_04090	Tper_1489	H8D41_04585	12
706	SP60_07305	Rmag_0620	MS2017_0929	BSEPE_0778	BGC33_13985	AZO1586R_546	Gsub_0385			EYG05_04075	Tper_1486	H8D41_04570	10
707	SP60_07310	Rmag_0619	MS2017_0930	BSEPE_0779	BGC33_13980	AZO1586R_545	Gsub_0384			EYG05_04070	Tper_1485	H8D41_04565	10
708	SP60_07315	Rmag_0618	MS2017_0931	BSEPE_0780	BGC33_13975	AZO1586R_544	Gsub_0383			EYG05_04065	Tper_1484	H8D41_04560	10
709	SP60_07325	Rmag_0617	MS2017_0932	BSEPE_0790	BGC33_13965	AZO1586R_543	Gsub_0382	CRN91_05875	W908_04430	EYG05_04055	Tper_1480	H8D41_04550	12
710	SP60_07355	Rmag_0613	MS2017_0937	BSEPE_0796	BGC33_13940	AZO1586R_648	Gsub_0377	CRN91_05890	W908_04415	EYG05_07835	Tper_1474	H8D41_04485	12
711	SP60_07370	Rmag_0611	MS2017_0940	BSEPE_0798	BGC33_13925	AZO1586R_650	Gsub_0375	CRN91_05900	W908_04405	EYG05_02815	Tper_1472	H8D41_04475	12
712	SP60_07385	Rmag_0608	MS2017_0945	BSEPE_0802	BGC33_11380	AZO1586R_654	Gsub_0372	CRN91_04795	W908_05565	EYG05_02800	Tper_1469	H8D41_04460	12
713	SP60_07400	Rmag_0606	MS2017_0947	BSEPE_0804	BGC33_11390	AZO1586R_656	Gsub_0370	CRN91_04805	W908_05555	EYG05_02785	Tper_1467	H8D41_04445	12
714	SP60_07405	Rmag_0605	MS2017_0949	BSEPE_0805	BGC33_11400	AZO1586R_204	Gsub_0369	CRN91_04815	W908_05545	EYG05_02780	Tper_1466	H8D41_04440	12
715	SP60_07410	Rmag_0604	MS2017_0950	BSEPE_0806	BGC33_11405	AZO1586R_203	Gsub_0368	CRN91_04820	W908_05540	EYG05_02775	Tper_1465	H8D41_04435	12
716	SP60_07425	Rmag_0601	MS2017_0954	BSEPE_0808	BGC33_11420	AZO1586R_15	Gsub_0843	CRN91_04860	W908_05495	EYG05_02765	Tper_1462	H8D41_04395	12
717	SP60_07430	Rmag_0600	MS2017_0955	BSEPE_0809	BGC33_11425	AZO1586R_14	Gsub_0842	CRN91_04865	W908_05490	EYG05_02760	Tper_1461	H8D41_04390	12
718	SP60_07435	Rmag_0599	MS2017_0956	BSEPE_0810	BGC33_11430	AZO1586R_13	Gsub_0841			EYG05_04200	Tper_1460	H8D41_04385	10
719	SP60_07440	Rmag_0598	MS2017_0957	BSEPE_0811	BGC33_11435	AZO1586R_12	Gsub_1173	CRN91_04875	W908_05480	EYG05_04195	Tper_1459	H8D41_04380	12
720	SP60_07455	Rmag_0596	MS2017_0788	BSEPE_0813	BGC33_10105	AZO1586R_2230	Gsub_1176	CRN91_04890	W908_05465	EYG05_04180	Tper_1456	H8D41_04365	12
721	SP60_07480	Rmag_0593	MS2017_0794	BSEPE_0674	BGC33_10135	AZO1586R_220	Gsub_1182	CRN91_04910	W908_05445	EYG05_04155	Tper_1449	H8D41_04340	12
722	SP60_07485	Rmag_0592	MS2017_0795	BSEPE_0675	BGC33_10140	AZO1586R_221	Gsub_1183	CRN91_04915	W908_05440	EYG05_04150	Tper_1448	H8D41_04335	12
723	SP60_07490	Rmag_0591	MS2017_0796	BSEPE_0676	BGC33_10145	AZO1586R_222	Gsub_1184	CRN91_04920	W908_05435	EYG05_04145	Tper_1447	H8D41_04330	12
724	SP60_07565	Rmag_0588	MS2017_0801	BSEPE_0846	BGC33_10175	AZO1586R_1940	Gsub_0803			EYG05_05680	Tper_1554	H8D41_05960	10
725	SP60_07570	Rmag_0587	MS2017_0802	BSEPE_0847	BGC33_10180	AZO1586R_1941	Gsub_0802	CRN91_05470	W908_05010	EYG05_05690	Tper_1556	H8D41_05970	12
726	SP60_07600	Rmag_0585	MS2017_1135	BSEPE_0848	BGC33_15290	AZO1586R_1942	Gsub_0806				Tper_1338	H8D41_02655	9
727	SP60_07605	Rmag_0584	MS2017_1134	BSEPE_0849	BGC33_15295	AZO1586R_1943	Gsub_0807	CRN91_05475	W908_05005		Tper_1339	H8D41_02660	11
728	SP60_07615	Rmag_0583	MS2017_1132	BSEPE_0851	BGC33_15305	AZO1586R_1945	Gsub_0809	CRN91_05485	W908_04995	EYG05_05595	Tper_1341	H8D41_02670	12
729	SP60_07620	Rmag_0582	MS2017_1131	BSEPE_0852	BGC33_15310	AZO1586R_1946	Gsub_0810			EYG05_05600	Tper_1342	H8D41_02675	10
730	SP60_07635	Rmag_0580	MS2017_0985	BSEPE_0927	BGC33_07405	AZO1586R_1922	Gsub_0024	CRN91_05495	W908_04985	EYG05_05615	Tper_1345	H8D41_02690	12
731	SP60_07640	Rmag_0579	MS2017_0986	BSEPE_0926	BGC33_07400	AZO1586R_1923	Gsub_0811	CRN91_05500	W908_04980	EYG05_05620	Tper_1346	H8D41_02695	12
