	CDC	GC	GC1	GC2	GC3	Genome	P(CDC)	gene_id	locus_tag
1686	0.104473	0.327494	0.414599	0.316788	0.251095	R.magnifica	0.0	Rmag_0365	Rmag_0365
1687	0.13481	0.368421	0.50774	0.328173	0.26935	R.magnifica	0.0	Rmag_0366	Rmag_0366
1688	0.184901	0.352657	0.434783	0.342995	0.280193	R.magnifica	0.0	Rmag_0367	Rmag_0367
1689	0.131508	0.370248	0.515702	0.352066	0.242975	R.magnifica	0.0	Rmag_0368	Rmag_0368
1690	0.130834	0.312092	0.431373	0.308824	0.196078	R.magnifica	0.0042	Rmag_0371	Rmag_0371
1691	0.138728	0.393431	0.477987	0.406709	0.295597	R.magnifica	0.0	Rmag_0372	Rmag_0372
1692	0.113257	0.371122	0.490694	0.343486	0.279188	R.magnifica	0.0	Rmag_0373	Rmag_0373
1693	0.186943	0.369863	0.438356	0.349315	0.321918	R.magnifica	0.0038	Rmag_0374	Rmag_0374
1694	0.143805	0.314685	0.370629	0.321678	0.251748	R.magnifica	0.1318	Rmag_0378	Rmag_0378
1695	0.149779	0.317172	0.381818	0.29697	0.272727	R.magnifica	0.0148	Rmag_0379	Rmag_0379
1696	0.107941	0.352996	0.44382	0.331461	0.283708	R.magnifica	0.0	Rmag_0382	Rmag_0382
1697	0.11697	0.240924	0.29703	0.227723	0.19802	R.magnifica	0.4456	Rmag_0383	Rmag_0383
1698	0.111118	0.369646	0.505587	0.365922	0.23743	R.magnifica	0.0	Rmag_0384	Rmag_0384
1699	0.13629	0.341463	0.396341	0.329268	0.29878	R.magnifica	0.1624	Rmag_0385	Rmag_0385
1700	0.118624	0.361667	0.456667	0.365	0.263333	R.magnifica	0.0	Rmag_0386	Rmag_0386
1701	0.121679	0.314908	0.407035	0.306533	0.231156	R.magnifica	0.0248	Rmag_0388	Rmag_0388
1702	0.236482	0.409786	0.513761	0.366972	0.348624	R.magnifica	0.0146	Rmag_0389	Rmag_0389
1703	0.0905862	0.371272	0.463893	0.376766	0.273155	R.magnifica	0.0	Rmag_0392	Rmag_0392
1704	0.111903	0.371274	0.487805	0.333333	0.292683	R.magnifica	0.0062	Rmag_0394	Rmag_0394
1705	0.141468	0.389241	0.522152	0.360759	0.28481	R.magnifica	0.0	Rmag_0395	Rmag_0395
1706	0.127898	0.376787	0.492281	0.365352	0.272727	R.magnifica	0.0	Rmag_0396	Rmag_0396
1707	0.112744	0.336667	0.425	0.335	0.25	R.magnifica	0.0964	Rmag_0397	Rmag_0397
1708	0.118261	0.373385	0.48062	0.360465	0.27907	R.magnifica	0.0028	Rmag_0398	Rmag_0398
1709	0.132648	0.364865	0.504505	0.328829	0.261261	R.magnifica	0.0048	Rmag_0404	Rmag_0404
1710	0.192467	0.362869	0.582278	0.341772	0.164557	R.magnifica	0.1754	Rmag_0405	Rmag_0405
1711	0.129703	0.370935	0.5	0.362805	0.25	R.magnifica	0.0	Rmag_0409	Rmag_0409
1712	0.131027	0.37567	0.498392	0.374598	0.254019	R.magnifica	0.0	Rmag_0410	Rmag_0410
1713	0.0959978	0.30303	0.392344	0.289474	0.227273	R.magnifica	0.0	Rmag_0411	Rmag_0411
1714	0.200953	0.39204	0.489552	0.379104	0.307463	R.magnifica	0.0	Rmag_0412	Rmag_0412
1715	0.15962	0.358073	0.488281	0.371094	0.214844	R.magnifica	0.0	Rmag_0413	Rmag_0413
1716	0.207062	0.348195	0.471338	0.280255	0.292994	R.magnifica	0.0002	Rmag_0414	Rmag_0414
1717	0.110001	0.365385	0.480769	0.35	0.265385	R.magnifica	0.0078	Rmag_0415	Rmag_0415
1718	0.105527	0.310552	0.435252	0.266187	0.230216	R.magnifica	0.0024	Rmag_0416	Rmag_0416
1719	0.159232	0.352431	0.515625	0.322917	0.21875	R.magnifica	0.0004	Rmag_0417	Rmag_0417
1720	0.122161	0.341963	0.430421	0.352751	0.242718	R.magnifica	0.0	Rmag_0419	Rmag_0419
1721	0.168273	0.345588	0.455882	0.316176	0.264706	R.magnifica	0.038	Rmag_0420	Rmag_0420
1722	0.161269	0.357049	0.458498	0.335968	0.27668	R.magnifica	0.0	Rmag_0421	Rmag_0421
1723	0.135734	0.359937	0.481221	0.380282	0.21831	R.magnifica	0.0	Rmag_0423	Rmag_0423
1724	0.114006	0.357143	0.469388	0.367347	0.234694	R.magnifica	0.0	Rmag_0425	Rmag_0425
1725	0.138764	0.401826	0.509589	0.443836	0.252055	R.magnifica	0.0	Rmag_0430	Rmag_0430
1726	0.12413	0.357864	0.532468	0.324675	0.21645	R.magnifica	0.0018	Rmag_0432	Rmag_0432
1727	0.13044	0.335013	0.455919	0.309824	0.239295	R.magnifica	0.0	Rmag_0433	Rmag_0433
1728	0.144621	0.341195	0.415094	0.367925	0.240566	R.magnifica	0.005	Rmag_0434	Rmag_0434
1729	0.159739	0.343321	0.460674	0.348315	0.220974	R.magnifica	0.0	Rmag_0435	Rmag_0435
1730	0.144687	0.340307	0.414226	0.34728	0.259414	R.magnifica	0.0	Rmag_0437	Rmag_0437
1731	0.109816	0.345238	0.453297	0.313187	0.269231	R.magnifica	0.0	Rmag_0438	Rmag_0438
1732	0.110978	0.348735	0.491749	0.306931	0.247525	R.magnifica	0.0006	Rmag_0444	Rmag_0444
1733	0.122303	0.392055	0.506045	0.37133	0.298791	R.magnifica	0.0	Rmag_0445	Rmag_0445
1734	0.143943	0.339662	0.455696	0.310127	0.253165	R.magnifica	0.0312	Rmag_0446	Rmag_0446
1735	0.125335	0.371257	0.52994	0.38024	0.203593	R.magnifica	0.0	Rmag_0447	Rmag_0447
1736	0.14841	0.358871	0.435484	0.383065	0.258065	R.magnifica	0.0004	Rmag_0448	Rmag_0448
1737	0.131689	0.404436	0.547945	0.389432	0.27593	R.magnifica	0.0	Rmag_0449	Rmag_0449
1738	0.100139	0.316547	0.395683	0.266187	0.28777	R.magnifica	0.6226	Rmag_0450	Rmag_0450
1739	0.158427	0.362319	0.458194	0.327759	0.301003	R.magnifica	0.0	Rmag_0452	Rmag_0452
1740	0.142519	0.372703	0.480315	0.333333	0.304462	R.magnifica	0.0	Rmag_0453	Rmag_0453
1741	0.127642	0.268707	0.428571	0.204082	0.173469	R.magnifica	0.408	Rmag_0454	Rmag_0454
1742	0.138053	0.348148	0.473333	0.333333	0.237778	R.magnifica	0.0	Rmag_0455	Rmag_0455
1743	0.12191	0.360934	0.477707	0.343949	0.261146	R.magnifica	0.0	Rmag_0456	Rmag_0456
1744	0.18451	0.336	0.416	0.352	0.24	R.magnifica	0.0394	Rmag_0457	Rmag_0457
1745	0.12293	0.377878	0.514156	0.370328	0.249151	R.magnifica	0.0	Rmag_0458	Rmag_0458
1746	0.142205	0.421811	0.541152	0.41358	0.3107	R.magnifica	0.0	Rmag_0462	Rmag_0462
1747	0.150501	0.334877	0.388889	0.333333	0.282407	R.magnifica	0.0006	Rmag_0463	Rmag_0463
1748	0.100115	0.365756	0.455738	0.33224	0.30929	R.magnifica	0.0	Rmag_0464	Rmag_0464
1749	0.125112	0.336484	0.451796	0.306238	0.251418	R.magnifica	0.0	Rmag_0466	Rmag_0466
1750	0.0984862	0.33213	0.415162	0.314079	0.267148	R.magnifica	0.0192	Rmag_0469	Rmag_0469
1751	0.134226	0.369778	0.458667	0.389333	0.261333	R.magnifica	0.0	Rmag_0470	Rmag_0470
1752	0.17313	0.316667	0.45	0.325	0.175	R.magnifica	0.0512	Rmag_0472	Rmag_0472
1753	0.198593	0.393736	0.516779	0.355705	0.308725	R.magnifica	0.0026	Rmag_0473	Rmag_0473
1754	0.0808018	0.354626	0.493392	0.319383	0.251101	R.magnifica	0.0004	Rmag_0474	Rmag_0474
1755	0.112633	0.320222	0.438617	0.272944	0.249106	R.magnifica	0.0	Rmag_0475	Rmag_0475
1756	0.172549	0.342593	0.453704	0.314815	0.259259	R.magnifica	0.1402	Rmag_0476	Rmag_0476
1757	0.171156	0.357704	0.481132	0.367925	0.224057	R.magnifica	0.0	Rmag_0477	Rmag_0477
1758	0.110981	0.31177	0.385445	0.277628	0.272237	R.magnifica	0.0002	Rmag_0478	Rmag_0478
1759	0.218353	0.306306	0.418919	0.243243	0.256757	R.magnifica	0.1718	Rmag_0481	Rmag_0481
1760	0.161236	0.34507	0.450704	0.330986	0.253521	R.magnifica	0.0	Rmag_0482	Rmag_0482
1761	0.101855	0.37155	0.44586	0.417197	0.251592	R.magnifica	0.002	Rmag_0483	Rmag_0483
1762	0.118281	0.357915	0.471976	0.359882	0.241888	R.magnifica	0.0	Rmag_0484	Rmag_0484
1763	0.219718	0.369231	0.492308	0.384615	0.230769	R.magnifica	0.6472	Rmag_0485	Rmag_0485
1764	0.103926	0.297189	0.409639	0.26506	0.216867	R.magnifica	0.3804	Rmag_0486	Rmag_0486
1765	0.15639	0.331903	0.356223	0.360515	0.27897	R.magnifica	0.0	Rmag_0487	Rmag_0487
1766	0.151281	0.358667	0.464	0.368	0.244	R.magnifica	0.0002	Rmag_0490	Rmag_0490
1767	0.183106	0.382206	0.518797	0.360902	0.266917	R.magnifica	0.0	Rmag_0491	Rmag_0491
1768	0.142968	0.366255	0.469136	0.36214	0.26749	R.magnifica	0.0002	Rmag_0492	Rmag_0492
1769	0.140143	0.339827	0.452922	0.290584	0.275974	R.magnifica	0.0	Rmag_0493	Rmag_0493
1770	0.102272	0.327715	0.370787	0.370787	0.241573	R.magnifica	0.3784	Rmag_0495	Rmag_0495
1771	0.142716	0.364238	0.5	0.370861	0.221854	R.magnifica	0.0	Rmag_0496	Rmag_0496
1772	0.242541	0.369369	0.472973	0.283784	0.351351	R.magnifica	0.1644	Rmag_0497	Rmag_0497
1773	0.154951	0.367304	0.501062	0.373673	0.227176	R.magnifica	0.0	Rmag_0498	Rmag_0498
1774	0.125726	0.357143	0.459627	0.369565	0.242236	R.magnifica	0.0	Rmag_0499	Rmag_0499
1775	0.120106	0.3563	0.454376	0.309125	0.3054	R.magnifica	0.0	Rmag_0502	Rmag_0502
1776	0.123321	0.331597	0.421875	0.296875	0.276042	R.magnifica	0.0222	Rmag_0504	Rmag_0504
1777	0.132144	0.356676	0.481793	0.338936	0.2493	R.magnifica	0.0	Rmag_0505	Rmag_0505
1778	0.215031	0.345309	0.443114	0.323353	0.269461	R.magnifica	0.0	Rmag_0506	Rmag_0506
1779	0.191865	0.359524	0.521429	0.292857	0.264286	R.magnifica	0.0044	Rmag_0507	Rmag_0507
1780	0.187049	0.390593	0.527607	0.411043	0.233129	R.magnifica	0.0004	Rmag_0510	Rmag_0510
1781	0.104182	0.334186	0.378517	0.340153	0.283887	R.magnifica	0.0	Rmag_0511	Rmag_0511
1782	0.170484	0.362319	0.442688	0.355731	0.288538	R.magnifica	0.0	Rmag_0512	Rmag_0512
1783	0.0910488	0.347619	0.444286	0.317143	0.281429	R.magnifica	0.0	Rmag_0513	Rmag_0513
1784	0.133847	0.333333	0.515625	0.265625	0.21875	R.magnifica	0.3714	Rmag_0514	Rmag_0514
1785	0.133763	0.375291	0.480186	0.347319	0.298368	R.magnifica	0.0	Rmag_0518	Rmag_0518
1786	0.126661	0.370075	0.453674	0.34345	0.313099	R.magnifica	0.0	Rmag_0520	Rmag_0520
1787	0.108366	0.349446	0.438066	0.335347	0.274924	R.magnifica	0.0004	Rmag_0522	Rmag_0522
1788	0.109343	0.362836	0.486129	0.343461	0.258917	R.magnifica	0.0	Rmag_0523	Rmag_0523
1789	0.128592	0.343915	0.444444	0.291005	0.296296	R.magnifica	0.0	Rmag_0524	Rmag_0524
1790	0.118716	0.348659	0.425287	0.344828	0.275862	R.magnifica	0.0612	Rmag_0525	Rmag_0525
1791	0.120306	0.35119	0.441964	0.28125	0.330357	R.magnifica	0.0156	Rmag_0526	Rmag_0526
1792	0.17865	0.3	0.4	0.257143	0.242857	R.magnifica	0.0054	Rmag_0528	Rmag_0528
1793	0.113731	0.39833	0.518784	0.397138	0.27907	R.magnifica	0.0	Rmag_0529	Rmag_0529
1794	0.149754	0.38965	0.518265	0.383562	0.267123	R.magnifica	0.0	Rmag_0531	Rmag_0531
1795	0.149399	0.356394	0.474843	0.342767	0.251572	R.magnifica	0.0	Rmag_0532	Rmag_0532
1796	0.13672	0.332164	0.438596	0.34386	0.214035	R.magnifica	0.0	Rmag_0533	Rmag_0533
1797	0.137994	0.345518	0.456919	0.357702	0.221932	R.magnifica	0.0	Rmag_0534	Rmag_0534
1798	0.0832924	0.317439	0.392053	0.343046	0.217219	R.magnifica	0.0	Rmag_0535	Rmag_0535
1799	0.127368	0.364372	0.449393	0.368421	0.275304	R.magnifica	0.0046	Rmag_0537	Rmag_0537
1800	0.107317	0.330065	0.455882	0.318627	0.215686	R.magnifica	0.094	Rmag_0542	Rmag_0542
1801	0.132588	0.349206	0.485714	0.32381	0.238095	R.magnifica	0.0	Rmag_0543	Rmag_0543
1802	0.119354	0.373016	0.482363	0.361552	0.275132	R.magnifica	0.0	Rmag_0544	Rmag_0544
1803	0.162161	0.352089	0.457801	0.360614	0.237852	R.magnifica	0.0	Rmag_0545	Rmag_0545
1804	0.108637	0.371486	0.48494	0.373494	0.256024	R.magnifica	0.0004	Rmag_0546	Rmag_0546
1805	0.119482	0.317333	0.448	0.272	0.232	R.magnifica	0.0016	Rmag_0547	Rmag_0547
1806	0.192443	0.390244	0.504065	0.333333	0.333333	R.magnifica	0.0562	Rmag_0548	Rmag_0548
1807	0.125213	0.32956	0.415094	0.309434	0.264151	R.magnifica	0.001	Rmag_0549	Rmag_0549
1808	0.119267	0.360394	0.531365	0.317343	0.232472	R.magnifica	0.0002	Rmag_0550	Rmag_0550
1809	0.0978915	0.314523	0.391076	0.318898	0.233596	R.magnifica	0.0	Rmag_0553	Rmag_0553
1810	0.131591	0.35241	0.439759	0.349398	0.268072	R.magnifica	0.0	Rmag_0554	Rmag_0554
1811	0.16521	0.369615	0.517007	0.333333	0.258503	R.magnifica	0.0272	Rmag_0555	Rmag_0555
1812	0.132105	0.38403	0.505703	0.376426	0.269962	R.magnifica	0.0002	Rmag_0556	Rmag_0556
1813	0.186995	0.340824	0.438202	0.247191	0.337079	R.magnifica	0.4312	Rmag_0558	Rmag_0558
1814	0.136357	0.326765	0.448276	0.285714	0.246305	R.magnifica	0.0042	Rmag_0559	Rmag_0559
1815	0.152144	0.355952	0.492857	0.282143	0.292857	R.magnifica	0.0	Rmag_0560	Rmag_0560
1816	0.180368	0.378947	0.578947	0.315789	0.242105	R.magnifica	0.1224	Rmag_0561	Rmag_0561
1817	0.145842	0.398897	0.580882	0.393382	0.222426	R.magnifica	0.0	Rmag_0562	Rmag_0562
1818	0.0936712	0.36151	0.488038	0.354067	0.242424	R.magnifica	0.0	Rmag_0563	Rmag_0563
1819	0.159275	0.315556	0.546667	0.24	0.16	R.magnifica	0.3466	Rmag_0565	Rmag_0565
1820	0.132398	0.40534	0.490291	0.451456	0.274272	R.magnifica	0.0	Rmag_0566	Rmag_0566
1821	0.156899	0.303483	0.373134	0.298507	0.238806	R.magnifica	0.8022	Rmag_0567	Rmag_0567
1822	0.0872094	0.325472	0.426101	0.305031	0.245283	R.magnifica	0.0	Rmag_0568	Rmag_0568
1823	0.101178	0.348485	0.474545	0.312727	0.258182	R.magnifica	0.0	Rmag_0570	Rmag_0570
1824	0.147644	0.362963	0.486111	0.355556	0.247222	R.magnifica	0.0	Rmag_0571	Rmag_0571
1825	0.236794	0.386905	0.526786	0.339286	0.294643	R.magnifica	0.0052	Rmag_0572	Rmag_0572
1826	0.116552	0.365364	0.482085	0.35342	0.260586	R.magnifica	0.0	Rmag_0573	Rmag_0573
1827	0.161263	0.288499	0.391813	0.245614	0.22807	R.magnifica	0.001	Rmag_0574	Rmag_0574
1828	0.158848	0.358255	0.485981	0.364486	0.224299	R.magnifica	0.159	Rmag_0575	Rmag_0575
1829	0.146202	0.376	0.528	0.376	0.224	R.magnifica	0.2024	Rmag_0576	Rmag_0576
1830	0.147996	0.374587	0.50495	0.378713	0.240099	R.magnifica	0.0	Rmag_0577	Rmag_0577
1831	0.219276	0.36211	0.446043	0.366906	0.273381	R.magnifica	0.0004	Rmag_0578	Rmag_0578
1832	0.145607	0.357759	0.5	0.366379	0.206897	R.magnifica	0.0006	Rmag_0579	Rmag_0579
1833	0.125952	0.347275	0.441065	0.338403	0.262357	R.magnifica	0.002	Rmag_0581	Rmag_0581
1834	0.160321	0.362235	0.473988	0.33526	0.277457	R.magnifica	0.008	Rmag_0583	Rmag_0583
1835	0.118703	0.391586	0.508091	0.378641	0.288026	R.magnifica	0.0004	Rmag_0584	Rmag_0584
1836	0.137281	0.377559	0.5086	0.363636	0.260442	R.magnifica	0.0	Rmag_0585	Rmag_0585
1837	0.0882647	0.314103	0.396635	0.288462	0.257212	R.magnifica	0.0002	Rmag_0587	Rmag_0587
1838	0.156571	0.322464	0.402174	0.293478	0.271739	R.magnifica	0.8492	Rmag_0588	Rmag_0588
1839	0.121356	0.315514	0.427673	0.301887	0.216981	R.magnifica	0.0	Rmag_0589	Rmag_0589
1840	0.233972	0.326733	0.425743	0.326733	0.227723	R.magnifica	0.006	Rmag_0591	Rmag_0591
1841	0.134119	0.354839	0.512545	0.320789	0.231183	R.magnifica	0.0	Rmag_0592	Rmag_0592
1842	0.144683	0.362963	0.484444	0.382222	0.222222	R.magnifica	0.0004	Rmag_0593	Rmag_0593
1843	0.120294	0.356137	0.480885	0.325956	0.261569	R.magnifica	0.0	Rmag_0594	Rmag_0594
1844	0.158647	0.314943	0.413793	0.289655	0.241379	R.magnifica	0.0376	Rmag_0595	Rmag_0595
1845	0.150234	0.295056	0.392344	0.239234	0.253589	R.magnifica	0.0002	Rmag_0597	Rmag_0597
1846	0.123183	0.285223	0.391753	0.231959	0.231959	R.magnifica	0.0122	Rmag_0599	Rmag_0599
1847	0.140083	0.370724	0.448687	0.408115	0.25537	R.magnifica	0.0	Rmag_0600	Rmag_0600
1848	0.144454	0.36748	0.478049	0.312195	0.312195	R.magnifica	0.0068	Rmag_0601	Rmag_0601
1849	0.126441	0.376245	0.496552	0.37931	0.252874	R.magnifica	0.0	Rmag_0602	Rmag_0602
1850	0.174513	0.369971	0.530172	0.310345	0.269397	R.magnifica	0.0	Rmag_0604	Rmag_0604
1851	0.137009	0.339719	0.409962	0.321839	0.287356	R.magnifica	0.0002	Rmag_0605	Rmag_0605
1852	0.120777	0.361345	0.517647	0.337815	0.228571	R.magnifica	0.0	Rmag_0606	Rmag_0606
1853	0.129454	0.353468	0.456376	0.328859	0.275168	R.magnifica	0.3134	Rmag_0607	Rmag_0607
1854	0.192767	0.371795	0.444444	0.320513	0.350427	R.magnifica	0.0	Rmag_0608	Rmag_0608
1855	0.223338	0.356209	0.401961	0.382353	0.284314	R.magnifica	0.0522	Rmag_0609	Rmag_0609
1856	0.172564	0.381743	0.485477	0.365145	0.294606	R.magnifica	0.0	Rmag_0611	Rmag_0611
1857	0.108314	0.337662	0.438312	0.311688	0.262987	R.magnifica	0.002	Rmag_0613	Rmag_0613
1858	0.164956	0.306184	0.39819	0.303167	0.217195	R.magnifica	0.0002	Rmag_0614	Rmag_0614
1859	0.146356	0.328788	0.45	0.281818	0.254545	R.magnifica	0.001	Rmag_0615	Rmag_0615
1860	0.199858	0.326898	0.393822	0.335907	0.250965	R.magnifica	0.0	Rmag_0617	Rmag_0617
1861	0.149197	0.326733	0.455446	0.316832	0.207921	R.magnifica	0.481	Rmag_0618	Rmag_0618
1862	0.127227	0.310881	0.367876	0.284974	0.279793	R.magnifica	0.0254	Rmag_0619	Rmag_0619
1863	0.122745	0.325185	0.444444	0.302222	0.228889	R.magnifica	0.0	Rmag_0620	Rmag_0620
1864	0.141338	0.319728	0.397959	0.329932	0.231293	R.magnifica	0.0	Rmag_0621	Rmag_0621
1865	0.205568	0.345679	0.462963	0.305556	0.268519	R.magnifica	0.0178	Rmag_0622	Rmag_0622
1866	0.140594	0.363985	0.468966	0.370115	0.252874	R.magnifica	0.0	Rmag_0623	Rmag_0623
1867	0.16213	0.356808	0.475352	0.338028	0.257042	R.magnifica	0.0	Rmag_0624	Rmag_0624
1868	0.140996	0.363045	0.534819	0.334262	0.220056	R.magnifica	0.0	Rmag_0626	Rmag_0626
1869	0.142392	0.369545	0.45961	0.350975	0.29805	R.magnifica	0.0	Rmag_0628	Rmag_0628
1870	0.143366	0.405276	0.544365	0.383693	0.28777	R.magnifica	0.0	Rmag_0632	Rmag_0632
1871	0.123936	0.354839	0.475806	0.318548	0.270161	R.magnifica	0.0032	Rmag_0635	Rmag_0635
1872	0.117519	0.297009	0.397436	0.275641	0.217949	R.magnifica	0.163	Rmag_0640	Rmag_0640
1873	0.120985	0.351709	0.478205	0.347436	0.229487	R.magnifica	0.0	Rmag_0642	Rmag_0642
1874	0.112859	0.357915	0.522124	0.327434	0.224189	R.magnifica	0.0	Rmag_0643	Rmag_0643
1875	0.265518	0.364146	0.512605	0.403361	0.176471	R.magnifica	0.0	Rmag_0645	Rmag_0645
1876	0.167295	0.363441	0.496774	0.258065	0.335484	R.magnifica	0.0054	Rmag_0647	Rmag_0647
1877	0.119721	0.371835	0.514241	0.329114	0.272152	R.magnifica	0.0	Rmag_0648	Rmag_0648
1878	0.123461	0.353112	0.499127	0.322862	0.237347	R.magnifica	0.0	Rmag_0649	Rmag_0649
1879	0.125246	0.36687	0.487805	0.329268	0.283537	R.magnifica	0.0002	Rmag_0651	Rmag_0651
1880	0.159895	0.322368	0.381579	0.302632	0.282895	R.magnifica	0.0204	Rmag_0652	Rmag_0652
1881	0.140324	0.398718	0.492308	0.438462	0.265385	R.magnifica	0.0	Rmag_0654	Rmag_0654
1882	0.126775	0.292141	0.419512	0.245528	0.211382	R.magnifica	0.0	Rmag_0656	Rmag_0656
1883	0.19153	0.359712	0.446043	0.359712	0.273381	R.magnifica	0.0048	Rmag_0659	Rmag_0659
1884	0.226788	0.367209	0.386179	0.361789	0.353659	R.magnifica	0.0	Rmag_0661	Rmag_0661
1885	0.104324	0.351598	0.43379	0.360731	0.260274	R.magnifica	0.1702	Rmag_0662	Rmag_0662
1886	0.155029	0.348083	0.433628	0.292035	0.318584	R.magnifica	0.3968	Rmag_0664	Rmag_0664
1887	0.242393	0.34127	0.380952	0.428571	0.214286	R.magnifica	0.0262	Rmag_0665	Rmag_0665
1888	0.165956	0.357778	0.466667	0.333333	0.273333	R.magnifica	0.0108	Rmag_0666	Rmag_0666
1889	0.136047	0.365904	0.515593	0.33264	0.24948	R.magnifica	0.0	Rmag_0667	Rmag_0667
1890	0.11963	0.357143	0.457143	0.357143	0.257143	R.magnifica	0.0	Rmag_0668	Rmag_0668
1891	0.101546	0.301994	0.376068	0.299145	0.230769	R.magnifica	0.0312	Rmag_0669	Rmag_0669
1892	0.134061	0.361769	0.438389	0.343602	0.303318	R.magnifica	0.0	Rmag_0671	Rmag_0671
1893	0.160322	0.318482	0.435644	0.277228	0.242574	R.magnifica	0.0002	Rmag_0672	Rmag_0672
1894	0.0946966	0.364875	0.507527	0.324731	0.262366	R.magnifica	0.0	Rmag_0673	Rmag_0673
1895	0.0989688	0.379167	0.508929	0.351786	0.276786	R.magnifica	0.0	Rmag_0674	Rmag_0674
1896	0.125124	0.342609	0.446957	0.337391	0.243478	R.magnifica	0.0	Rmag_0676	Rmag_0676
1897	0.12923	0.359699	0.502825	0.355932	0.220339	R.magnifica	0.0	Rmag_0677	Rmag_0677
1898	0.134929	0.31746	0.447619	0.285714	0.219048	R.magnifica	0.7988	Rmag_0678	Rmag_0678
1899	0.102125	0.356436	0.460396	0.351485	0.257426	R.magnifica	0.4292	Rmag_0679	Rmag_0679
1900	0.191161	0.320513	0.423077	0.288462	0.25	R.magnifica	0.0586	Rmag_0680	Rmag_0680
1901	0.126917	0.34551	0.452055	0.324201	0.260274	R.magnifica	0.0174	Rmag_0683	Rmag_0683
1902	0.0885096	0.333333	0.431884	0.313043	0.255072	R.magnifica	0.0022	Rmag_0684	Rmag_0684
1903	0.198294	0.325	0.433333	0.316667	0.225	R.magnifica	0.0098	Rmag_0689	Rmag_0689
1904	0.155547	0.329897	0.438144	0.28866	0.262887	R.magnifica	0.002	Rmag_0690	Rmag_0690
1905	0.105728	0.35867	0.47981	0.375297	0.220903	R.magnifica	0.0	Rmag_0691	Rmag_0691
1906	0.164385	0.366667	0.5	0.35	0.25	R.magnifica	0.0066	Rmag_0692	Rmag_0692
1907	0.0878125	0.319235	0.441088	0.329305	0.187311	R.magnifica	0.002	Rmag_0693	Rmag_0693
1908	0.167568	0.34188	0.461538	0.346154	0.217949	R.magnifica	0.9516	Rmag_0694	Rmag_0694
1909	0.172646	0.376894	0.488636	0.392045	0.25	R.magnifica	0.0006	Rmag_0698	Rmag_0698
1910	0.111617	0.343597	0.472557	0.297189	0.261044	R.magnifica	0.0	Rmag_0699	Rmag_0699
1911	0.116728	0.371747	0.524164	0.36803	0.223048	R.magnifica	0.0024	Rmag_0700	Rmag_0700
1912	0.146446	0.399275	0.526087	0.423913	0.247826	R.magnifica	0.0	Rmag_0701	Rmag_0701
1913	0.110933	0.361043	0.440098	0.388753	0.254279	R.magnifica	0.0	Rmag_0704	Rmag_0704
1914	0.143847	0.356771	0.476563	0.333333	0.260417	R.magnifica	0.0	Rmag_0714	Rmag_0714
1915	0.153538	0.273585	0.330189	0.235849	0.254717	R.magnifica	0.1866	Rmag_0717	Rmag_0717
1916	0.10538	0.347099	0.457227	0.333333	0.250737	R.magnifica	0.0	Rmag_0721	Rmag_0721
1917	0.122931	0.333333	0.466346	0.288462	0.245192	R.magnifica	0.0	Rmag_0730	Rmag_0730
1918	0.126666	0.373737	0.512397	0.341598	0.267218	R.magnifica	0.0	Rmag_0731	Rmag_0731
1919	0.159008	0.324427	0.435115	0.354962	0.183206	R.magnifica	0.0	Rmag_0732	Rmag_0732
1920	0.11702	0.34321	0.540741	0.244444	0.244444	R.magnifica	0.4824	Rmag_0733	Rmag_0733
1921	0.171481	0.361953	0.474747	0.323232	0.287879	R.magnifica	0.0004	Rmag_0736	Rmag_0736
1922	0.155172	0.342383	0.411765	0.357466	0.257919	R.magnifica	0.0002	Rmag_0737	Rmag_0737
1923	0.126789	0.393457	0.522546	0.392573	0.265252	R.magnifica	0.0	Rmag_0738	Rmag_0738
1924	0.126219	0.381362	0.475269	0.35914	0.309677	R.magnifica	0.0	Rmag_0739	Rmag_0739
1925	0.135767	0.375679	0.469055	0.355049	0.302932	R.magnifica	0.0002	Rmag_0740	Rmag_0740
1926	0.162718	0.350877	0.405263	0.357895	0.289474	R.magnifica	0.0028	Rmag_0741	Rmag_0741
1927	0.115554	0.358108	0.472973	0.344595	0.256757	R.magnifica	0.0	Rmag_0743	Rmag_0743
1928	0.125249	0.302083	0.383929	0.276786	0.245536	R.magnifica	0.0042	Rmag_0744	Rmag_0744
1929	0.201162	0.322581	0.387097	0.290323	0.290323	R.magnifica	0.0002	Rmag_0745	Rmag_0745
1930	0.120884	0.350781	0.484848	0.325069	0.242424	R.magnifica	0.0002	Rmag_0747	Rmag_0747
1931	0.28334	0.353952	0.43299	0.350515	0.278351	R.magnifica	0.0004	Rmag_0749	Rmag_0749
1932	0.130733	0.34728	0.451883	0.305439	0.284519	R.magnifica	0.0006	Rmag_0755	Rmag_0755
1933	0.0993905	0.333333	0.448718	0.352564	0.198718	R.magnifica	0.5334	Rmag_0756	Rmag_0756
1934	0.0866373	0.334755	0.439232	0.307036	0.257996	R.magnifica	0.0	Rmag_0757	Rmag_0757
1935	0.127637	0.330864	0.422222	0.333333	0.237037	R.magnifica	0.0004	Rmag_0758	Rmag_0758
1936	0.148993	0.365188	0.481229	0.34471	0.269625	R.magnifica	0.0002	Rmag_0759	Rmag_0759
1937	0.184623	0.323529	0.431373	0.294118	0.245098	R.magnifica	0.1842	Rmag_0763	Rmag_0763
