pseudo	gene_id	genome	locus_tag	SEED_level_1	SEED_level_2	SEED_level_3	SEED_long_name
	Rmag_0790	V.diagonalis	Vdia_peg_238	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	V.okutanii	COSY_0718	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	R.pacifica	Rpac_peg_271	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	SUP05	SP60_06165	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	R.rectimargo	Rrec_peg_310	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	R.southwardae	Rsou_peg_1141	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
		R.pliocardia	Rple_peg_376	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	V.extenta	Vext_peg_233	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	V.gigas2	Vgig2_peg_87	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	V.soyoae2	Vsoy2_peg_960	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0790	Bathy	MS2017_0495	Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
	Rmag_0788	R.rectimargo	Rrec_peg_308	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	V.gigas2	Vgig2_peg_88	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	R.phaseoliformis	Rpha_peg_2042	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	SUP05	SP60_06175	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	R.pacifica	Rpac_peg_273	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	V.soyoae2	Vsoy2_peg_959	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	Bathy	MS2017_0496	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	R.southwardae	Rsou_peg_1139	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	R.magnifica	Rmag_0788	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	V.okutanii	COSY_0717	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	V.extenta	Vext_peg_234	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0788	V.diagonalis	Vdia_peg_239	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
		R.pliocardia	Rple_peg_374	Respiration	Electron donating reactions	Na(+)-translocating NADH-quinone oxidoreductase and rnf-like group of electron transport complexes	Electron transport complex protein RnfE
	Rmag_0787	V.extenta	Vext_peg_235	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	R.phaseoliformis	Rpha_peg_2046	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	V.extenta	Vext_peg_235	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	R.rectimargo	Rrec_peg_306	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	R.phaseoliformis	Rpha_peg_2046	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	R.rectimargo	Rrec_peg_306	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
		R.pliocardia	Rple_peg_372	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	Bathy	MS2017_0497	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	V.diagonalis	Vdia_peg_240	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	R.southwardae	Rsou_peg_1135	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	R.magnifica	Rmag_0787	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	R.pacifica	Rpac_peg_275	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	R.pacifica	Rpac_peg_275	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	Bathy	MS2017_0497	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	R.southwardae	Rsou_peg_1135	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	V.okutanii	COSY_0716	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	V.soyoae2	Vsoy2_peg_958	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	V.soyoae2	Vsoy2_peg_958	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	SUP05	SP60_06190	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
		R.pliocardia	Rple_peg_372	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	SUP05	SP60_06190	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	V.okutanii	COSY_0716	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	V.diagonalis	Vdia_peg_240	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	R.magnifica	Rmag_0787	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
	Rmag_0787	V.gigas2	Vgig2_peg_89	Protein Metabolism	Protein folding	Protein chaperones	ClpB protein
	Rmag_0787	V.gigas2	Vgig2_peg_89	Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein
		R.pacifica	Rpac_peg_279	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		V.soyoae2	Vsoy2_peg_957	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		V.extenta	Vext_peg_236	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		V.gigas2	Vgig2_peg_90	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		SUP05	SP60_06205	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		R.rectimargo	Rrec_peg_301	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		R.magnifica	Rmag_0785	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		V.okutanii	COSY_0715	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		R.pliocardia	Rple_peg_369	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		Bathy	MS2017_0503	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		V.diagonalis	Vdia_peg_241	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		R.southwardae	Rsou_peg_1129	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
		R.phaseoliformis	Rpha_peg_2052	Protein Metabolism	Protein biosynthesis	Translation initiation factors bacterial	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
	Rmag_0784	V.gigas2	Vgig2_peg_91	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
		R.pliocardia	Rple_peg_368	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
		R.pliocardia	Rple_peg_368	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.soyoae2	Vsoy2_peg_956	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.soyoae2	Vsoy2_peg_956	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.gigas2	Vgig2_peg_91	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.phaseoliformis	Rpha_peg_2053	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.pacifica	Rpac_peg_280	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.pacifica	Rpac_peg_280	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.southwardae	Rsou_peg_1128	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.diagonalis	Vdia_peg_242	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	SUP05	SP60_06210	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	SUP05	SP60_06210	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.rectimargo	Rrec_peg_300	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.rectimargo	Rrec_peg_300	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.magnifica	Rmag_0784	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.diagonalis	Vdia_peg_242	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.southwardae	Rsou_peg_1128	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.extenta	Vext_peg_237	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	Bathy	MS2017_0504	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	Bathy	MS2017_0504	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.magnifica	Rmag_0784	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.extenta	Vext_peg_237	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.okutanii	COSY_0714	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis -- gjo	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	V.okutanii	COSY_0714	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0784	R.phaseoliformis	Rpha_peg_2053	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Arginine Biosynthesis extended	Argininosuccinate lyase (EC 4.3.2.1)
	Rmag_0783	R.phaseoliformis	Rpha_peg_2056	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	Bathy	MS2017_0506	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	V.okutanii	COSY_0712	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	V.diagonalis	Vdia_peg_243	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	R.southwardae	Rsou_peg_1126	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	SUP05	SP60_06220	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	V.gigas2	Vgig2_peg_93	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	R.pacifica	Rpac_peg_282	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	R.rectimargo	Rrec_peg_299	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
		R.pliocardia	Rple_peg_366	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	R.magnifica	Rmag_0783	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	V.soyoae2	Vsoy2_peg_954	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
	Rmag_0783	V.extenta	Vext_peg_238	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme and Siroheme Biosynthesis	Porphobilinogen deaminase (EC 2.5.1.61)
		R.pliocardia	Rple_peg_362	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	R.phaseoliformis	Rpha_peg_2064	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.soyoae2	Vsoy2_peg_952	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	SUP05	SP60_06255	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.okutanii	COSY_0711	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.okutanii	COSY_0711	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	R.magnifica	Rmag_0781	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
		R.pliocardia	Rple_peg_362	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	R.pacifica	Rpac_peg_288	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.extenta	Vext_peg_240	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	R.phaseoliformis	Rpha_peg_2064	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.extenta	Vext_peg_240	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	SUP05	SP60_06255	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.diagonalis	Vdia_peg_245	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	Bathy	MS2017_0511	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	Bathy	MS2017_0511	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.gigas2	Vgig2_peg_94	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	R.rectimargo	Rrec_peg_293	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.gigas2	Vgig2_peg_94	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.diagonalis	Vdia_peg_245	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	V.soyoae2	Vsoy2_peg_952	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	R.southwardae	Rsou_peg_1118	Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
	Rmag_0781	R.southwardae	Rsou_peg_1118	Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
